2024-05-03 11:58:57,579 INFO    StreamThr :13414 [internal.py:wandb_internal():86] W&B internal server running at pid: 13414, started at: 2024-05-03 11:58:57.579240
2024-05-03 11:59:05,746 DEBUG   HandlerThread:13414 [handler.py:handle_request():144] handle_request: defer
2024-05-03 11:59:05,746 INFO    HandlerThread:13414 [handler.py:handle_request_defer():170] handle defer: 0
2024-05-03 11:59:05,746 DEBUG   SenderThread:13414 [sender.py:send_request():406] send_request: defer
2024-05-03 11:59:05,746 INFO    SenderThread:13414 [sender.py:send_request_defer():608] handle sender defer: 0
2024-05-03 11:59:05,746 INFO    SenderThread:13414 [sender.py:transition_state():612] send defer: 1
2024-05-03 11:59:05,746 DEBUG   HandlerThread:13414 [handler.py:handle_request():144] handle_request: defer
2024-05-03 11:59:05,746 INFO    HandlerThread:13414 [handler.py:handle_request_defer():170] handle defer: 1
2024-05-03 11:59:05,746 DEBUG   SenderThread:13414 [sender.py:send_request():406] send_request: defer
2024-05-03 11:59:05,746 INFO    SenderThread:13414 [sender.py:send_request_defer():608] handle sender defer: 1
2024-05-03 11:59:05,746 INFO    SenderThread:13414 [sender.py:transition_state():612] send defer: 2
2024-05-03 11:59:05,747 DEBUG   HandlerThread:13414 [handler.py:handle_request():144] handle_request: defer
2024-05-03 11:59:05,747 INFO    HandlerThread:13414 [handler.py:handle_request_defer():170] handle defer: 2
2024-05-03 11:59:05,747 INFO    HandlerThread:13414 [system_monitor.py:finish():190] Stopping system monitor
2024-05-03 11:59:05,747 DEBUG   SystemMonitor:13414 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2024-05-03 11:59:05,747 DEBUG   SystemMonitor:13414 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2024-05-03 11:59:05,747 DEBUG   SystemMonitor:13414 [system_monitor.py:_start():170] Publishing last batch of metrics
2024-05-03 11:59:05,747 INFO    HandlerThread:13414 [interfaces.py:finish():202] Joined cpu monitor
2024-05-03 11:59:05,748 INFO    HandlerThread:13414 [interfaces.py:finish():202] Joined disk monitor
2024-05-03 11:59:05,748 INFO    HandlerThread:13414 [interfaces.py:finish():202] Joined gpuapple monitor
2024-05-03 11:59:05,748 INFO    HandlerThread:13414 [interfaces.py:finish():202] Joined memory monitor
2024-05-03 11:59:05,748 INFO    HandlerThread:13414 [interfaces.py:finish():202] Joined network monitor
2024-05-03 11:59:05,748 DEBUG   SenderThread:13414 [sender.py:send_request():406] send_request: defer
2024-05-03 11:59:05,748 INFO    SenderThread:13414 [sender.py:send_request_defer():608] handle sender defer: 2
2024-05-03 11:59:05,748 INFO    SenderThread:13414 [sender.py:transition_state():612] send defer: 3
2024-05-03 11:59:05,748 DEBUG   SenderThread:13414 [sender.py:send():379] send: telemetry
2024-05-03 11:59:05,748 DEBUG   HandlerThread:13414 [handler.py:handle_request():144] handle_request: defer
2024-05-03 11:59:05,748 INFO    HandlerThread:13414 [handler.py:handle_request_defer():170] handle defer: 3
2024-05-03 11:59:05,748 DEBUG   SenderThread:13414 [sender.py:send():379] send: stats
2024-05-03 11:59:05,748 DEBUG   SenderThread:13414 [sender.py:send_request():406] send_request: defer
2024-05-03 11:59:05,748 INFO    SenderThread:13414 [sender.py:send_request_defer():608] handle sender defer: 3
2024-05-03 11:59:05,748 INFO    SenderThread:13414 [sender.py:transition_state():612] send defer: 4
2024-05-03 11:59:05,748 DEBUG   HandlerThread:13414 [handler.py:handle_request():144] handle_request: defer
2024-05-03 11:59:05,748 INFO    HandlerThread:13414 [handler.py:handle_request_defer():170] handle defer: 4
2024-05-03 11:59:05,749 DEBUG   SenderThread:13414 [sender.py:send_request():406] send_request: defer
2024-05-03 11:59:05,749 INFO    SenderThread:13414 [sender.py:send_request_defer():608] handle sender defer: 4
2024-05-03 11:59:05,749 INFO    SenderThread:13414 [sender.py:transition_state():612] send defer: 5
2024-05-03 11:59:05,749 DEBUG   HandlerThread:13414 [handler.py:handle_request():144] handle_request: defer
2024-05-03 11:59:05,749 INFO    HandlerThread:13414 [handler.py:handle_request_defer():170] handle defer: 5
2024-05-03 11:59:05,749 DEBUG   SenderThread:13414 [sender.py:send():379] send: summary
2024-05-03 11:59:05,749 INFO    SenderThread:13414 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2024-05-03 11:59:05,749 DEBUG   SenderThread:13414 [sender.py:send_request():406] send_request: defer
2024-05-03 11:59:05,749 INFO    SenderThread:13414 [sender.py:send_request_defer():608] handle sender defer: 5
2024-05-03 11:59:05,749 INFO    SenderThread:13414 [sender.py:transition_state():612] send defer: 6
2024-05-03 11:59:05,749 DEBUG   HandlerThread:13414 [handler.py:handle_request():144] handle_request: defer
2024-05-03 11:59:05,749 INFO    HandlerThread:13414 [handler.py:handle_request_defer():170] handle defer: 6
2024-05-03 11:59:05,749 DEBUG   SenderThread:13414 [sender.py:send_request():406] send_request: defer
2024-05-03 11:59:05,749 INFO    SenderThread:13414 [sender.py:send_request_defer():608] handle sender defer: 6
2024-05-03 11:59:05,751 DEBUG   HandlerThread:13414 [handler.py:handle_request():144] handle_request: status_report
2024-05-03 11:59:06,043 INFO    SenderThread:13414 [sender.py:transition_state():612] send defer: 7
2024-05-03 11:59:06,043 DEBUG   HandlerThread:13414 [handler.py:handle_request():144] handle_request: defer
2024-05-03 11:59:06,043 INFO    HandlerThread:13414 [handler.py:handle_request_defer():170] handle defer: 7
2024-05-03 11:59:06,043 DEBUG   SenderThread:13414 [sender.py:send_request():406] send_request: defer
2024-05-03 11:59:06,043 INFO    SenderThread:13414 [sender.py:send_request_defer():608] handle sender defer: 7
2024-05-03 11:59:06,062 DEBUG   HandlerThread:13414 [handler.py:handle_request():144] handle_request: poll_exit
2024-05-03 11:59:06,393 INFO    wandb-upload_0:13414 [upload_job.py:push():131] Uploaded file /var/folders/0r/89954rkx29b2tdq6z1clzj_m0000gn/T/tmpq5cilsdbwandb/bt4mk0gg-wandb-metadata.json
2024-05-03 11:59:06,655 INFO    Thread-12 :13414 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/bobby/Library/Mobile Documents/com~apple~CloudDocs/Study/XJTLU/AY23-24/Y3S2/IOM209/IOM209 GCW/Study/wandb/run-20240503_115857-9iew4dcf/files/wandb-summary.json
2024-05-03 11:59:06,655 INFO    Thread-12 :13414 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/bobby/Library/Mobile Documents/com~apple~CloudDocs/Study/XJTLU/AY23-24/Y3S2/IOM209/IOM209 GCW/Study/wandb/run-20240503_115857-9iew4dcf/files/config.yaml
2024-05-03 11:59:06,656 INFO    Thread-12 :13414 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/bobby/Library/Mobile Documents/com~apple~CloudDocs/Study/XJTLU/AY23-24/Y3S2/IOM209/IOM209 GCW/Study/wandb/run-20240503_115857-9iew4dcf/files/output.log
2024-05-03 11:59:07,753 INFO    SenderThread:13414 [sender.py:transition_state():612] send defer: 8
2024-05-03 11:59:07,754 DEBUG   SenderThread:13414 [sender.py:send_request():406] send_request: poll_exit
2024-05-03 11:59:07,757 DEBUG   HandlerThread:13414 [handler.py:handle_request():144] handle_request: defer
2024-05-03 11:59:07,758 INFO    HandlerThread:13414 [handler.py:handle_request_defer():170] handle defer: 8
2024-05-03 11:59:07,758 DEBUG   SenderThread:13414 [sender.py:send_request():406] send_request: defer
2024-05-03 11:59:07,758 INFO    SenderThread:13414 [sender.py:send_request_defer():608] handle sender defer: 8
2024-05-03 11:59:07,759 INFO    SenderThread:13414 [job_builder.py:build():281] Attempting to build job artifact
2024-05-03 11:59:07,759 INFO    SenderThread:13414 [job_builder.py:_get_source_type():400] is repo sourced job
2024-05-03 11:59:07,760 INFO    SenderThread:13414 [job_builder.py:build():374] adding wandb-job metadata file
2024-05-03 11:59:07,761 INFO    SenderThread:13414 [sender.py:transition_state():612] send defer: 9
2024-05-03 11:59:07,761 DEBUG   HandlerThread:13414 [handler.py:handle_request():144] handle_request: defer
2024-05-03 11:59:07,761 DEBUG   SenderThread:13414 [sender.py:send():379] send: artifact
2024-05-03 11:59:07,761 INFO    HandlerThread:13414 [handler.py:handle_request_defer():170] handle defer: 9
2024-05-03 11:59:08,668 INFO    Thread-12 :13414 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/bobby/Library/Mobile Documents/com~apple~CloudDocs/Study/XJTLU/AY23-24/Y3S2/IOM209/IOM209 GCW/Study/wandb/run-20240503_115857-9iew4dcf/files/output.log
2024-05-03 11:59:10,145 INFO    wandb-upload_1:13414 [upload_job.py:push():89] Uploaded file /Users/bobby/Library/Application Support/wandb/artifacts/staging/tmpw09dh1au
2024-05-03 11:59:10,153 INFO    wandb-upload_0:13414 [upload_job.py:push():89] Uploaded file /Users/bobby/Library/Application Support/wandb/artifacts/staging/tmph2umcafs
2024-05-03 11:59:11,083 DEBUG   HandlerThread:13414 [handler.py:handle_request():144] handle_request: keepalive
2024-05-03 11:59:11,855 INFO    SenderThread:13414 [sender.py:send_artifact():1475] sent artifact job-https___github.com_bobbyZhong10_IOM209_GCW.git_LSTM_Plus.py - {'id': 'QXJ0aWZhY3Q6ODE5MjExODYw', 'digest': 'de2485f61501a905b24fc48650bdceea', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2OTcyNzA5Mw==', 'latestArtifact': None}, 'version': 'latest'}
2024-05-03 11:59:11,855 DEBUG   SenderThread:13414 [sender.py:send_request():406] send_request: defer
2024-05-03 11:59:11,856 INFO    SenderThread:13414 [sender.py:send_request_defer():608] handle sender defer: 9
2024-05-03 11:59:11,856 INFO    SenderThread:13414 [dir_watcher.py:finish():358] shutting down directory watcher
2024-05-03 11:59:11,856 DEBUG   HandlerThread:13414 [handler.py:handle_request():144] handle_request: status_report
2024-05-03 11:59:12,689 INFO    SenderThread:13414 [dir_watcher.py:finish():388] scan: /Users/bobby/Library/Mobile Documents/com~apple~CloudDocs/Study/XJTLU/AY23-24/Y3S2/IOM209/IOM209 GCW/Study/wandb/run-20240503_115857-9iew4dcf/files
2024-05-03 11:59:12,689 INFO    SenderThread:13414 [dir_watcher.py:finish():402] scan save: /Users/bobby/Library/Mobile Documents/com~apple~CloudDocs/Study/XJTLU/AY23-24/Y3S2/IOM209/IOM209 GCW/Study/wandb/run-20240503_115857-9iew4dcf/files/requirements.txt requirements.txt
2024-05-03 11:59:12,689 INFO    SenderThread:13414 [dir_watcher.py:finish():402] scan save: /Users/bobby/Library/Mobile Documents/com~apple~CloudDocs/Study/XJTLU/AY23-24/Y3S2/IOM209/IOM209 GCW/Study/wandb/run-20240503_115857-9iew4dcf/files/output.log output.log
2024-05-03 11:59:12,689 INFO    SenderThread:13414 [dir_watcher.py:finish():402] scan save: /Users/bobby/Library/Mobile Documents/com~apple~CloudDocs/Study/XJTLU/AY23-24/Y3S2/IOM209/IOM209 GCW/Study/wandb/run-20240503_115857-9iew4dcf/files/config.yaml config.yaml
2024-05-03 11:59:12,690 INFO    SenderThread:13414 [dir_watcher.py:finish():402] scan save: /Users/bobby/Library/Mobile Documents/com~apple~CloudDocs/Study/XJTLU/AY23-24/Y3S2/IOM209/IOM209 GCW/Study/wandb/run-20240503_115857-9iew4dcf/files/wandb-summary.json wandb-summary.json
2024-05-03 11:59:12,693 INFO    SenderThread:13414 [dir_watcher.py:finish():402] scan save: /Users/bobby/Library/Mobile Documents/com~apple~CloudDocs/Study/XJTLU/AY23-24/Y3S2/IOM209/IOM209 GCW/Study/wandb/run-20240503_115857-9iew4dcf/files/conda-environment.yaml conda-environment.yaml
2024-05-03 11:59:12,693 INFO    SenderThread:13414 [dir_watcher.py:finish():402] scan save: /Users/bobby/Library/Mobile Documents/com~apple~CloudDocs/Study/XJTLU/AY23-24/Y3S2/IOM209/IOM209 GCW/Study/wandb/run-20240503_115857-9iew4dcf/files/wandb-metadata.json wandb-metadata.json
2024-05-03 11:59:12,694 INFO    SenderThread:13414 [sender.py:transition_state():612] send defer: 10
2024-05-03 11:59:12,697 DEBUG   HandlerThread:13414 [handler.py:handle_request():144] handle_request: defer
2024-05-03 11:59:12,697 INFO    HandlerThread:13414 [handler.py:handle_request_defer():170] handle defer: 10
2024-05-03 11:59:12,697 DEBUG   SenderThread:13414 [sender.py:send_request():406] send_request: defer
2024-05-03 11:59:12,697 INFO    SenderThread:13414 [sender.py:send_request_defer():608] handle sender defer: 10
2024-05-03 11:59:12,697 INFO    SenderThread:13414 [file_pusher.py:finish():159] shutting down file pusher
2024-05-03 11:59:13,315 INFO    wandb-upload_2:13414 [upload_job.py:push():131] Uploaded file /Users/bobby/Library/Mobile Documents/com~apple~CloudDocs/Study/XJTLU/AY23-24/Y3S2/IOM209/IOM209 GCW/Study/wandb/run-20240503_115857-9iew4dcf/files/output.log
2024-05-03 11:59:14,008 INFO    wandb-upload_1:13414 [upload_job.py:push():131] Uploaded file /Users/bobby/Library/Mobile Documents/com~apple~CloudDocs/Study/XJTLU/AY23-24/Y3S2/IOM209/IOM209 GCW/Study/wandb/run-20240503_115857-9iew4dcf/files/requirements.txt
2024-05-03 11:59:14,009 INFO    wandb-upload_0:13414 [upload_job.py:push():131] Uploaded file /Users/bobby/Library/Mobile Documents/com~apple~CloudDocs/Study/XJTLU/AY23-24/Y3S2/IOM209/IOM209 GCW/Study/wandb/run-20240503_115857-9iew4dcf/files/config.yaml
2024-05-03 11:59:14,623 INFO    wandb-upload_3:13414 [upload_job.py:push():131] Uploaded file /Users/bobby/Library/Mobile Documents/com~apple~CloudDocs/Study/XJTLU/AY23-24/Y3S2/IOM209/IOM209 GCW/Study/wandb/run-20240503_115857-9iew4dcf/files/wandb-summary.json
2024-05-03 11:59:14,624 INFO    wandb-upload_4:13414 [upload_job.py:push():131] Uploaded file /Users/bobby/Library/Mobile Documents/com~apple~CloudDocs/Study/XJTLU/AY23-24/Y3S2/IOM209/IOM209 GCW/Study/wandb/run-20240503_115857-9iew4dcf/files/conda-environment.yaml
2024-05-03 11:59:14,829 INFO    Thread-11 (_thread_body):13414 [sender.py:transition_state():612] send defer: 11
2024-05-03 11:59:14,829 DEBUG   HandlerThread:13414 [handler.py:handle_request():144] handle_request: defer
2024-05-03 11:59:14,829 INFO    HandlerThread:13414 [handler.py:handle_request_defer():170] handle defer: 11
2024-05-03 11:59:14,830 DEBUG   SenderThread:13414 [sender.py:send_request():406] send_request: defer
2024-05-03 11:59:14,830 INFO    SenderThread:13414 [sender.py:send_request_defer():608] handle sender defer: 11
2024-05-03 11:59:14,830 INFO    SenderThread:13414 [file_pusher.py:join():164] waiting for file pusher
2024-05-03 11:59:14,830 INFO    SenderThread:13414 [sender.py:transition_state():612] send defer: 12
2024-05-03 11:59:14,830 DEBUG   HandlerThread:13414 [handler.py:handle_request():144] handle_request: defer
2024-05-03 11:59:14,830 INFO    HandlerThread:13414 [handler.py:handle_request_defer():170] handle defer: 12
2024-05-03 11:59:14,830 DEBUG   SenderThread:13414 [sender.py:send_request():406] send_request: defer
2024-05-03 11:59:14,830 INFO    SenderThread:13414 [sender.py:send_request_defer():608] handle sender defer: 12
2024-05-03 11:59:14,830 INFO    SenderThread:13414 [file_stream.py:finish():593] file stream finish called
2024-05-03 11:59:15,131 INFO    SenderThread:13414 [file_stream.py:finish():597] file stream finish is done
2024-05-03 11:59:15,132 INFO    SenderThread:13414 [sender.py:transition_state():612] send defer: 13
2024-05-03 11:59:15,132 DEBUG   HandlerThread:13414 [handler.py:handle_request():144] handle_request: defer
2024-05-03 11:59:15,132 INFO    HandlerThread:13414 [handler.py:handle_request_defer():170] handle defer: 13
2024-05-03 11:59:15,132 DEBUG   SenderThread:13414 [sender.py:send_request():406] send_request: defer
2024-05-03 11:59:15,132 INFO    SenderThread:13414 [sender.py:send_request_defer():608] handle sender defer: 13
2024-05-03 11:59:15,132 INFO    SenderThread:13414 [sender.py:transition_state():612] send defer: 14
2024-05-03 11:59:15,133 DEBUG   HandlerThread:13414 [handler.py:handle_request():144] handle_request: defer
2024-05-03 11:59:15,133 INFO    HandlerThread:13414 [handler.py:handle_request_defer():170] handle defer: 14
2024-05-03 11:59:15,133 DEBUG   SenderThread:13414 [sender.py:send():379] send: final
2024-05-03 11:59:15,133 DEBUG   SenderThread:13414 [sender.py:send():379] send: footer
2024-05-03 11:59:15,133 DEBUG   SenderThread:13414 [sender.py:send_request():406] send_request: defer
2024-05-03 11:59:15,133 INFO    SenderThread:13414 [sender.py:send_request_defer():608] handle sender defer: 14
2024-05-03 11:59:15,134 DEBUG   HandlerThread:13414 [handler.py:handle_request():144] handle_request: poll_exit
2024-05-03 11:59:15,135 DEBUG   HandlerThread:13414 [handler.py:handle_request():144] handle_request: server_info
2024-05-03 11:59:15,135 DEBUG   SenderThread:13414 [sender.py:send_request():406] send_request: poll_exit
2024-05-03 11:59:15,135 DEBUG   HandlerThread:13414 [handler.py:handle_request():144] handle_request: get_summary
2024-05-03 11:59:15,135 DEBUG   SenderThread:13414 [sender.py:send_request():406] send_request: server_info
2024-05-03 11:59:15,135 DEBUG   HandlerThread:13414 [handler.py:handle_request():144] handle_request: sampled_history
2024-05-03 11:59:15,136 DEBUG   HandlerThread:13414 [handler.py:handle_request():144] handle_request: job_info
2024-05-03 11:59:15,439 DEBUG   SenderThread:13414 [sender.py:send_request():406] send_request: job_info
2024-05-03 11:59:15,440 DEBUG   HandlerThread:13414 [handler.py:handle_request():144] handle_request: shutdown
2024-05-03 11:59:15,441 INFO    HandlerThread:13414 [handler.py:finish():857] shutting down handler
2024-05-03 11:59:16,142 INFO    WriterThread:13414 [datastore.py:close():294] close: /Users/bobby/Library/Mobile Documents/com~apple~CloudDocs/Study/XJTLU/AY23-24/Y3S2/IOM209/IOM209 GCW/Study/wandb/run-20240503_115857-9iew4dcf/run-9iew4dcf.wandb
2024-05-03 11:59:16,443 INFO    SenderThread:13414 [sender.py:finish():1552] shutting down sender
2024-05-03 11:59:16,443 INFO    SenderThread:13414 [file_pusher.py:finish():159] shutting down file pusher
2024-05-03 11:59:16,444 INFO    SenderThread:13414 [file_pusher.py:join():164] waiting for file pusher
