Scode,ShortName,IndustryName,IndustryCode,Trdwnt,Date,Wretnd,SVI_code,SVI_All,Numpstisten_A,Numneusten_A,Numnegasten_A,Numsten_A,Tpostnum_G,Pospostnum_G,Negpostnum_G,Neupostnum_G,Readnum_G,Commentnum_G,GB_emotion,Analyst_emotion
600028,中国石化,石油和天然气开采业,B07,2016-42,14/10/2016,0.016461,7967.0,36000.0,,,,,176.0,63.0,31.0,82.0,147401.0,334.0,0.6852272727272727,
600028,中国石化,石油和天然气开采业,B07,2016-43,21/10/2016,0.01417,7851.0,35978.0,,,,,195.0,74.0,28.0,93.0,191172.0,261.0,0.8507692307692308,
600028,中国石化,石油和天然气开采业,B07,2016-44,28/10/2016,0.0,8475.0,36272.0,,,,,211.0,85.0,44.0,82.0,219995.0,251.0,0.699526066350711,
600028,中国石化,石油和天然气开采业,B07,2016-45,04/11/2016,-0.013972,7370.0,33894.0,,,,,188.0,55.0,40.0,93.0,132400.0,189.0,0.38776595744680853,
600028,中国石化,石油和天然气开采业,B07,2016-46,11/11/2016,0.01417,7650.0,37211.0,,,,,140.0,53.0,25.0,62.0,97803.0,163.0,0.7328571428571428,
600028,中国石化,石油和天然气开采业,B07,2016-47,18/11/2016,-0.00998,7862.0,36797.0,,,,,249.0,72.0,45.0,132.0,180984.0,441.0,0.4843373493975903,
600028,中国石化,石油和天然气开采业,B07,2016-48,25/11/2016,0.028226,9167.0,39996.0,,,,,258.0,78.0,48.0,132.0,171198.0,640.0,0.5023255813953489,
600028,中国石化,石油和天然气开采业,B07,2016-49,02/12/2016,0.078431,12285.0,52545.0,,,,,829.0,249.0,143.0,437.0,495953.0,1045.0,0.5417370325693607,
600028,中国石化,石油和天然气开采业,B07,2016-50,09/12/2016,-0.016364,11880.0,48403.0,,,,,532.0,156.0,113.0,263.0,291137.0,952.0,0.39078947368421046,
600028,中国石化,石油和天然气开采业,B07,2016-51,16/12/2016,0.018484,13581.0,56655.0,,,,,672.0,229.0,135.0,308.0,499187.0,1286.0,0.5571428571428572,
600028,中国石化,石油和天然气开采业,B07,2016-52,23/12/2016,0.023593,12350.0,50419.0,,,,,604.0,187.0,133.0,284.0,324773.0,774.0,0.40927152317880805,
600028,中国石化,石油和天然气开采业,B07,2016-53,30/12/2016,-0.04078,10079.0,45397.0,,,,,393.0,99.0,116.0,178.0,183908.0,382.0,-0.26564885496183205,
600029,南方航空,航空运输业,G56,2014-01,03/01/2014,-0.018182,2417.0,47554.0,,,,,58.0,13.0,16.0,29.0,94637.0,131.0,-0.30517241379310345,
600029,南方航空,航空运输业,G56,2014-02,10/01/2014,-0.048148,6054.0,134239.0,,,,,109.0,32.0,34.0,43.0,153915.0,210.0,-0.1733944954128441,
600029,南方航空,航空运输业,G56,2014-03,17/01/2014,-0.003891,5547.0,105825.0,8.0,39.0,9.0,152.0,139.0,47.0,38.0,54.0,180098.0,327.0,0.31079136690647474,-0.21868811292857138
600029,南方航空,航空运输业,G56,2014-04,24/01/2014,0.046875,5909.0,102821.0,11.0,11.0,6.0,56.0,115.0,39.0,31.0,45.0,193577.0,329.0,0.32608695652173914,0.4252538845357144
600029,南方航空,航空运输业,G56,2014-05,30/01/2014,-0.018657,,,,,,,,,,,,,,
600029,南方航空,航空运输业,G56,2014-06,07/02/2014,0.0,2305.0,74818.0,,,,,41.0,12.0,21.0,8.0,66380.0,110.0,-0.7170731707317073,
600029,南方航空,航空运输业,G56,2014-07,14/02/2014,0.034221,6866.0,81196.0,,,,,91.0,26.0,24.0,41.0,130234.0,243.0,0.20109890109890108,
600029,南方航空,航空运输业,G56,2014-08,21/02/2014,-0.025735,7546.0,76718.0,7.0,10.0,4.0,49.0,124.0,40.0,28.0,56.0,200363.0,405.0,0.4258064516129033,0.16893305614285722
600029,南方航空,航空运输业,G56,2014-09,28/02/2014,-0.022642,6029.0,67537.0,,,,,116.0,31.0,33.0,52.0,175904.0,352.0,-0.1862068965517241,
600029,南方航空,航空运输业,G56,2014-10,07/03/2014,-0.003861,5726.0,63876.0,,,,,187.0,45.0,75.0,67.0,325163.0,454.0,-0.5887700534759358,
600029,南方航空,航空运输业,G56,2014-11,14/03/2014,-0.034884,7105.0,83719.0,24.0,13.0,7.0,101.0,154.0,35.0,54.0,65.0,247693.0,252.0,-0.4967532467532468,0.8755147960909091
600029,南方航空,航空运输业,G56,2014-12,21/03/2014,0.024096,5917.0,71355.0,,,,,55.0,12.0,22.0,21.0,148121.0,218.0,-0.6599999999999999,
600029,南方航空,航空运输业,G56,2014-13,28/03/2014,-0.015686,6074.0,73741.0,,,,,93.0,17.0,37.0,39.0,226459.0,198.0,-0.7709677419354839,
600029,南方航空,航空运输业,G56,2014-14,04/04/2014,0.011952,5478.0,77264.0,39.0,75.0,28.0,328.0,67.0,18.0,19.0,30.0,201315.0,166.0,-0.1791044776119403,0.025484572415492988
600029,南方航空,航空运输业,G56,2014-15,11/04/2014,0.011811,5616.0,65163.0,,,,,59.0,12.0,24.0,23.0,146031.0,191.0,-0.7271186440677966,
600029,南方航空,航空运输业,G56,2014-16,18/04/2014,-0.023346,5755.0,74496.0,,,,,72.0,14.0,28.0,30.0,140231.0,148.0,-0.7083333333333334,
600029,南方航空,航空运输业,G56,2014-17,25/04/2014,-0.035857,5183.0,82152.0,5.0,6.0,8.0,47.0,77.0,12.0,34.0,31.0,185726.0,184.0,-0.9779220779220779,-0.339354032368421
600029,南方航空,航空运输业,G56,2014-18,30/04/2014,-0.008264,,,,,,,,,,,,,,
600029,南方航空,航空运输业,G56,2014-19,09/05/2014,-0.016667,4948.0,81173.0,,,,,63.0,12.0,25.0,26.0,169747.0,241.0,-0.7428571428571428,
600029,南方航空,航空运输业,G56,2014-20,16/05/2014,-0.004237,5817.0,76684.0,8.0,5.0,6.0,47.0,100.0,22.0,33.0,45.0,395591.0,695.0,-0.465,0.3364633566315791
600029,南方航空,航空运输业,G56,2014-21,23/05/2014,0.0,4976.0,82672.0,,,,,65.0,13.0,25.0,27.0,262716.0,248.0,-0.6784615384615384,
600029,南方航空,航空运输业,G56,2014-22,30/05/2014,-0.004255,4370.0,70301.0,,,,,55.0,14.0,17.0,24.0,194799.0,213.0,-0.2945454545454546,
600029,南方航空,航空运输业,G56,2014-23,06/06/2014,-0.017094,3911.0,65474.0,,,,,74.0,11.0,25.0,38.0,221636.0,345.0,-0.7216216216216216,
600029,南方航空,航空运输业,G56,2014-24,13/06/2014,0.013043,4582.0,75508.0,,,,,68.0,24.0,22.0,22.0,139368.0,167.0,0.18529411764705875,
600029,南方航空,航空运输业,G56,2014-25,20/06/2014,-0.030043,4435.0,79666.0,9.0,8.0,2.0,47.0,79.0,14.0,30.0,35.0,201357.0,286.0,-0.740506329113924,0.8692994512105263
600029,南方航空,航空运输业,G56,2014-26,27/06/2014,0.026549,4539.0,80228.0,,,,,87.0,30.0,26.0,31.0,189169.0,273.0,0.2448275862068965,
600029,南方航空,航空运输业,G56,2014-27,04/07/2014,0.012931,4940.0,83128.0,,,,,95.0,32.0,25.0,38.0,162104.0,231.0,0.34105263157894744,
600029,南方航空,航空运输业,G56,2014-28,11/07/2014,-0.012766,4280.0,81166.0,,,,,72.0,14.0,26.0,32.0,134534.0,189.0,-0.6333333333333333,
600029,南方航空,航空运输业,G56,2014-29,18/07/2014,0.017241,5333.0,88292.0,10.0,6.0,9.0,53.0,107.0,24.0,35.0,48.0,190752.0,228.0,-0.44299065420560746,0.20785342680000013
600029,南方航空,航空运输业,G56,2014-30,25/07/2014,0.025424,5545.0,92710.0,,,,,148.0,29.0,41.0,78.0,250155.0,201.0,-0.40135135135135136,
600029,南方航空,航空运输业,G56,2014-31,01/08/2014,0.033058,7627.0,86676.0,,,,,136.0,27.0,29.0,80.0,195080.0,233.0,-0.22058823529411764,
600029,南方航空,航空运输业,G56,2014-32,08/08/2014,0.020325,7331.0,85999.0,,,,,83.0,22.0,11.0,50.0,159504.0,165.0,0.5783132530120482,
600029,南方航空,航空运输业,G56,2014-33,15/08/2014,-0.003984,6723.0,88372.0,,,,,100.0,28.0,35.0,37.0,198341.0,167.0,-0.32099999999999995,
600029,南方航空,航空运输业,G56,2014-34,22/08/2014,0.004,6524.0,87265.0,12.0,5.0,2.0,47.0,121.0,30.0,37.0,54.0,175750.0,250.0,-0.30743801652892566,1.1332102402105264
600029,南方航空,航空运输业,G56,2014-35,29/08/2014,-0.003984,7294.0,88186.0,,,,,145.0,31.0,48.0,66.0,296013.0,290.0,-0.4882758620689655,
600029,南方航空,航空运输业,G56,2014-36,05/09/2014,0.052,7976.0,90160.0,33.0,30.0,11.0,174.0,206.0,53.0,64.0,89.0,347446.0,362.0,-0.2898058252427184,0.731258313527027
600029,南方航空,航空运输业,G56,2014-37,12/09/2014,0.038023,7041.0,88810.0,,,,,109.0,29.0,35.0,45.0,243096.0,246.0,-0.2889908256880734,
600029,南方航空,航空运输业,G56,2014-38,19/09/2014,0.069597,10820.0,111063.0,,,,,146.0,33.0,48.0,65.0,441616.0,494.0,-0.4417808219178082,
600029,南方航空,航空运输业,G56,2014-39,26/09/2014,0.020548,8570.0,103205.0,10.0,11.0,6.0,55.0,65.0,19.0,16.0,30.0,131394.0,133.0,0.27692307692307694,0.20502495444444446
600029,南方航空,航空运输业,G56,2014-40,30/09/2014,0.0,,,,,,,,,,,,,,
600029,南方航空,航空运输业,G56,2014-41,10/10/2014,-0.010067,6012.0,74536.0,,,,,98.0,21.0,39.0,38.0,162814.0,165.0,-0.6673469387755102,
600029,南方航空,航空运输业,G56,2014-42,17/10/2014,0.010169,9581.0,88373.0,8.0,16.0,5.0,60.0,246.0,51.0,77.0,118.0,470790.0,586.0,-0.4609756097560976,0.0657212577931035
600029,南方航空,航空运输业,G56,2014-43,24/10/2014,-0.057047,8086.0,90365.0,,,,,90.0,21.0,23.0,46.0,180401.0,217.0,-0.21999999999999997,
600029,南方航空,航空运输业,G56,2014-44,31/10/2014,0.124555,9991.0,98108.0,33.0,76.0,14.0,201.0,224.0,47.0,52.0,125.0,343464.0,403.0,-0.234375,0.13718517968292684
600029,南方航空,航空运输业,G56,2014-45,07/11/2014,0.088608,11875.0,102393.0,,,,,235.0,43.0,73.0,119.0,387894.0,363.0,-0.5348936170212766,
600029,南方航空,航空运输业,G56,2014-46,14/11/2014,0.05814,11592.0,104969.0,11.0,17.0,3.0,62.0,296.0,58.0,105.0,133.0,489317.0,666.0,-0.6111486486486487,0.3595628021612904
600029,南方航空,航空运输业,G56,2014-47,21/11/2014,-0.035714,11365.0,102961.0,20.0,29.0,5.0,113.0,269.0,74.0,63.0,132.0,473736.0,464.0,0.26988847583643133,0.4011691933333334
600029,南方航空,航空运输业,G56,2014-48,28/11/2014,0.179487,14155.0,109352.0,22.0,61.0,19.0,221.0,478.0,109.0,133.0,236.0,851430.0,818.0,-0.298744769874477,-0.09193697417647054
600029,南方航空,航空运输业,G56,2014-49,05/12/2014,0.171498,23345.0,152475.0,,,,,690.0,194.0,159.0,337.0,1452552.0,1704.0,0.2986956521739131,
600029,南方航空,航空运输业,G56,2014-50,12/12/2014,0.127835,23825.0,160942.0,,,,,853.0,167.0,225.0,461.0,1361357.0,1887.0,-0.3661195779601406,
600029,南方航空,航空运输业,G56,2014-51,19/12/2014,0.084095,22495.0,162400.0,28.0,116.0,5.0,151.0,756.0,169.0,210.0,377.0,1534581.0,1354.0,-0.31230158730158736,0.076071251114094
600029,南方航空,航空运输业,G56,2014-52,26/12/2014,-0.104553,21611.0,147774.0,,,,,907.0,190.0,248.0,469.0,1341403.0,1874.0,-0.34696802646085995,
600029,南方航空,航空运输业,G56,2014-53,31/12/2014,-0.028249,,,,,,,,,,,,,,
600029,南方航空,航空运输业,G56,2015-02,09/01/2015,0.062016,22057.0,165379.0,,,,,663.0,141.0,186.0,336.0,1247464.0,1327.0,-0.3556561085972851,
600029,南方航空,航空运输业,G56,2015-03,16/01/2015,-0.010949,17068.0,133134.0,10.0,39.0,9.0,177.0,655.0,119.0,198.0,338.0,1037065.0,1226.0,-0.5166412213740458,-0.1431666263793103
600029,南方航空,航空运输业,G56,2015-04,23/01/2015,-0.02952,15807.0,122906.0,,,,,492.0,102.0,132.0,258.0,815357.0,1199.0,-0.34024390243902436,
600029,南方航空,航空运输业,G56,2015-05,30/01/2015,-0.051331,14374.0,116966.0,,,,,425.0,88.0,121.0,216.0,667433.0,1031.0,-0.3854117647058824,
600029,南方航空,航空运输业,G56,2015-06,06/02/2015,-0.102204,12748.0,119738.0,14.0,24.0,2.0,40.0,454.0,97.0,125.0,232.0,718701.0,939.0,-0.3383259911894273,0.41934661395000006
600029,南方航空,航空运输业,G56,2015-07,13/02/2015,0.055804,12083.0,116102.0,,,,,235.0,62.0,58.0,115.0,397997.0,523.0,0.19787234042553192,
600029,南方航空,航空运输业,G56,2015-08,17/02/2015,0.071882,,,,,,,,,,,,,,
600029,南方航空,航空运输业,G56,2015-09,27/02/2015,0.023669,9594.0,108364.0,,,,,148.0,48.0,25.0,75.0,348612.0,727.0,0.6182432432432432,
600029,南方航空,航空运输业,G56,2015-10,06/03/2015,-0.05395,13163.0,135389.0,,,,,225.0,67.0,50.0,108.0,288453.0,557.0,0.3706666666666667,
600029,南方航空,航空运输业,G56,2015-11,13/03/2015,0.315682,18187.0,134006.0,19.0,68.0,7.0,110.0,691.0,200.0,148.0,343.0,541244.0,1508.0,0.37467438494934874,0.04644123450000001
600029,南方航空,航空运输业,G56,2015-12,20/03/2015,0.218266,34557.0,211408.0,10.0,27.0,3.0,46.0,1341.0,364.0,330.0,647.0,1842622.0,4024.0,0.22080536912751672,0.15437529675000003
600029,南方航空,航空运输业,G56,2015-13,27/03/2015,-0.010165,24785.0,165623.0,,,,,1007.0,261.0,281.0,465.0,2037268.0,3288.0,-0.19811320754716982,
600029,南方航空,航空运输业,G56,2015-14,03/04/2015,0.06932,22718.0,161889.0,50.0,97.0,24.0,224.0,727.0,192.0,179.0,356.0,1883172.0,2442.0,0.2005502063273727,0.15179558508771937
600029,南方航空,航空运输业,G56,2015-15,10/04/2015,0.165666,26652.0,170158.0,,,,,893.0,253.0,190.0,450.0,2423562.0,3336.0,0.3628219484882419,
600029,南方航空,航空运输业,G56,2015-16,17/04/2015,0.023687,28722.0,193084.0,38.0,77.0,6.0,174.0,1297.0,305.0,340.0,652.0,3560585.0,4833.0,-0.2317656129529684,0.3383128403801653
600029,南方航空,航空运输业,G56,2015-17,24/04/2015,0.089537,32736.0,217157.0,29.0,86.0,12.0,180.0,1244.0,364.0,279.0,601.0,2999970.0,3756.0,0.34991961414790995,0.07570285443307087
600029,南方航空,航空运输业,G56,2015-18,30/04/2015,-0.004617,,,,,,,,,,,,,,
600029,南方航空,航空运输业,G56,2015-19,08/05/2015,-0.125232,23536.0,177072.0,,,,,1079.0,235.0,296.0,548.0,1997112.0,3520.0,-0.32196478220574604,
600029,南方航空,航空运输业,G56,2015-20,15/05/2015,-0.049841,21290.0,163941.0,14.0,65.0,14.0,222.0,784.0,150.0,244.0,390.0,1502033.0,2454.0,-0.5089285714285714,-0.18584395529032255
600029,南方航空,航空运输业,G56,2015-21,22/05/2015,0.110491,22031.0,183590.0,16.0,6.0,4.0,53.0,657.0,157.0,197.0,303.0,879325.0,1429.0,-0.32100456621004564,1.0034811212307693
600029,南方航空,航空运输业,G56,2015-22,29/05/2015,-0.001005,25861.0,186924.0,,,,,629.0,157.0,158.0,314.0,1579352.0,1610.0,-0.1545310015898251,
600029,南方航空,航空运输业,G56,2015-23,05/06/2015,0.076459,20403.0,165337.0,,,,,630.0,153.0,196.0,281.0,848086.0,938.0,-0.3385714285714286,
600029,南方航空,航空运输业,G56,2015-24,12/06/2015,0.160748,27190.0,212741.0,8.0,12.0,0.0,20.0,818.0,184.0,218.0,416.0,1806898.0,2059.0,-0.27726161369193153,0.6085739988000001
600029,南方航空,航空运输业,G56,2015-25,19/06/2015,0.114332,27319.0,217123.0,,,,,817.0,196.0,186.0,435.0,1554324.0,2142.0,0.19645042839657284,
600029,南方航空,航空运输业,G56,2015-26,26/06/2015,-0.007225,26105.0,217639.0,,,,,1055.0,242.0,276.0,537.0,1832758.0,2465.0,-0.2493838862559242,
600029,南方航空,航空运输业,G56,2015-27,03/07/2015,-0.22853,36606.0,273986.0,,,,,1352.0,279.0,426.0,647.0,1908173.0,2780.0,-0.4697485207100592,
600029,南方航空,航空运输业,G56,2015-28,10/07/2015,0.007547,30247.0,249102.0,31.0,20.0,8.0,104.0,955.0,195.0,303.0,457.0,1922240.0,2846.0,-0.4828272251308901,0.8916878526610168
600029,南方航空,航空运输业,G56,2015-29,17/07/2015,0.11985,28418.0,231394.0,12.0,4.0,0.0,42.0,448.0,89.0,138.0,221.0,1166191.0,1050.0,-0.47611607142857143,1.55357624775
600029,南方航空,航空运输业,G56,2015-30,24/07/2015,0.152174,29615.0,243840.0,,,,,993.0,233.0,260.0,500.0,1881936.0,2271.0,-0.2326283987915408,
600029,南方航空,航空运输业,G56,2015-31,31/07/2015,-0.151669,24648.0,209702.0,,,,,603.0,120.0,196.0,287.0,1231308.0,1206.0,-0.5208955223880597,
600029,南方航空,航空运输业,G56,2015-32,07/08/2015,0.05988,22422.0,194902.0,,,,,448.0,100.0,124.0,224.0,1050713.0,1408.0,-0.31071428571428567,
600029,南方航空,航空运输业,G56,2015-33,14/08/2015,-0.054251,30677.0,238215.0,,,,,1269.0,223.0,382.0,664.0,3316600.0,2735.0,-0.5328605200945626,
600029,南方航空,航空运输业,G56,2015-34,21/08/2015,-0.155822,28036.0,216436.0,,,,,1311.0,221.0,427.0,663.0,2684708.0,2352.0,-0.6231121281464531,
600029,南方航空,航空运输业,G56,2015-35,28/08/2015,-0.169371,20775.0,173762.0,,,,,908.0,168.0,282.0,458.0,1675334.0,1766.0,-0.5279735682819383,
600029,南方航空,航空运输业,G56,2015-36,02/09/2015,-0.001221,,,,,,,,,,,,,,
600029,南方航空,航空运输业,G56,2015-37,11/09/2015,0.007335,14374.0,139853.0,,,,,630.0,122.0,180.0,328.0,993417.0,1127.0,-0.43238095238095237,
600029,南方航空,航空运输业,G56,2015-38,18/09/2015,-0.084951,12458.0,127050.0,,,,,533.0,96.0,177.0,260.0,772368.0,811.0,-0.6022514071294559,
600029,南方航空,航空运输业,G56,2015-39,25/09/2015,-0.003979,11319.0,120283.0,,,,,533.0,115.0,165.0,253.0,719855.0,513.0,-0.42382739212007503,
600029,南方航空,航空运输业,G56,2015-40,30/09/2015,-0.002663,,,,,,,,,,,,,,
600029,南方航空,航空运输业,G56,2015-41,09/10/2015,0.050734,5656.0,80875.0,,,,,209.0,36.0,71.0,102.0,347744.0,362.0,-0.6488038277511962,
600029,南方航空,航空运输业,G56,2015-42,16/10/2015,0.110546,12488.0,111862.0,98.0,103.0,22.0,299.0,525.0,120.0,147.0,258.0,782773.0,1185.0,-0.30171428571428566,0.5489334094439462
600029,南方航空,航空运输业,G56,2015-43,23/10/2015,0.016018,15748.0,128600.0,,,,,959.0,235.0,227.0,497.0,1484150.0,2618.0,0.1805005213764338,
600029,南方航空,航空运输业,G56,2015-44,30/10/2015,-0.047297,13542.0,156320.0,,,,,648.0,157.0,184.0,307.0,858429.0,1223.0,-0.26712962962962966,
600029,南方航空,航空运输业,G56,2015-45,06/11/2015,0.056738,13977.0,119283.0,96.0,77.0,25.0,334.0,861.0,206.0,221.0,434.0,1251626.0,1601.0,-0.20348432055749127,0.8435855667272726
600029,南方航空,航空运输业,G56,2015-46,13/11/2015,0.035794,15404.0,125464.0,,,,,556.0,161.0,142.0,253.0,985775.0,1108.0,0.23902877697841723,
600029,南方航空,航空运输业,G56,2015-47,20/11/2015,-0.035637,13914.0,116715.0,16.0,3.0,5.0,42.0,610.0,102.0,162.0,346.0,939199.0,966.0,-0.46524590163934426,0.9740581855000001
600029,南方航空,航空运输业,G56,2015-48,27/11/2015,-0.119821,11573.0,118700.0,,,,,655.0,95.0,243.0,317.0,736312.0,967.0,-0.8230534351145039,
600029,南方航空,航空运输业,G56,2015-49,04/12/2015,0.016539,11288.0,124150.0,,,,,573.0,111.0,188.0,274.0,565972.0,711.0,-0.5465968586387434,
600029,南方航空,航空运输业,G56,2015-50,11/12/2015,-0.033792,11064.0,118374.0,,,,,689.0,122.0,229.0,338.0,1476519.0,964.0,-0.6130624092888244,
600029,南方航空,航空运输业,G56,2015-51,18/12/2015,0.13342,11864.0,122092.0,,,,,796.0,177.0,211.0,408.0,2055249.0,1374.0,-0.2819095477386934,
600029,南方航空,航空运输业,G56,2015-52,25/12/2015,0.001143,14333.0,128153.0,17.0,3.0,4.0,42.0,687.0,187.0,181.0,319.0,1779427.0,1773.0,0.1655021834061136,1.131747672875
600029,南方航空,航空运输业,G56,2015-53,31/12/2015,-0.021689,,,,,,,,,,,,,,
600029,南方航空,航空运输业,G56,2016-02,08/01/2016,-0.10035,10806.0,125231.0,,,,,335.0,61.0,90.0,184.0,973893.0,453.0,-0.4244776119402985,
600029,南方航空,航空运输业,G56,2016-03,15/01/2016,-0.079118,11450.0,137587.0,,,,,572.0,121.0,162.0,289.0,1598283.0,1532.0,-0.3666083916083916,
600029,南方航空,航空运输业,G56,2016-04,22/01/2016,0.046479,10433.0,129521.0,,,,,358.0,79.0,122.0,157.0,768385.0,886.0,-0.4918994413407821,
600029,南方航空,航空运输业,G56,2016-05,29/01/2016,-0.149394,9750.0,125431.0,,,,,288.0,44.0,113.0,131.0,1021404.0,461.0,-0.8552083333333333,
600029,南方航空,航空运输业,G56,2016-06,05/02/2016,0.053797,7922.0,109155.0,,,,,232.0,42.0,70.0,120.0,1998144.0,760.0,-0.5172413793103449,
600029,南方航空,航空运输业,G56,2016-08,19/02/2016,0.007508,8913.0,120570.0,,,,,313.0,59.0,115.0,139.0,757151.0,220.0,-0.6699680511182108,
600029,南方航空,航空运输业,G56,2016-09,26/02/2016,-0.081967,8783.0,110976.0,,,,,268.0,41.0,98.0,129.0,901563.0,378.0,-0.7824626865671641,
600029,南方航空,航空运输业,G56,2016-10,04/03/2016,0.011364,8692.0,119181.0,,,,,250.0,47.0,93.0,110.0,1086316.0,329.0,-0.684,
600029,南方航空,航空运输业,G56,2016-11,11/03/2016,-0.040128,7707.0,105452.0,,,,,244.0,41.0,101.0,102.0,793011.0,352.0,-0.8631147540983606,
600029,南方航空,航空运输业,G56,2016-12,18/03/2016,0.056856,7777.0,105840.0,,,,,246.0,46.0,78.0,122.0,764573.0,261.0,-0.5390243902439024,
600029,南方航空,航空运输业,G56,2016-13,25/03/2016,-0.001582,8936.0,117841.0,,,,,225.0,41.0,73.0,111.0,940960.0,417.0,-0.5746666666666668,
600029,南方航空,航空运输业,G56,2016-14,01/04/2016,0.011094,8665.0,113025.0,,,,,322.0,52.0,122.0,148.0,1491528.0,517.0,-0.7900621118012423,
600029,南方航空,航空运输业,G56,2016-15,08/04/2016,-0.009404,7159.0,97038.0,,,,,186.0,33.0,60.0,93.0,688689.0,240.0,-0.585483870967742,
600029,南方航空,航空运输业,G56,2016-16,15/04/2016,0.011076,7941.0,99986.0,,,,,350.0,58.0,117.0,175.0,1010151.0,426.0,-0.6557142857142857,
600029,南方航空,航空运输业,G56,2016-17,22/04/2016,-0.040689,8168.0,95678.0,,,,,351.0,73.0,98.0,180.0,857607.0,531.0,-0.36752136752136755,
600029,南方航空,航空运输业,G56,2016-18,29/04/2016,-0.011419,7248.0,107942.0,,,,,1831.0,829.0,67.0,935.0,719787.0,310.0,1.4016930638995084,
600029,南方航空,航空运输业,G56,2016-19,06/05/2016,0.186469,9737.0,109112.0,,,,,1676.0,570.0,123.0,983.0,1382571.0,1539.0,0.976073985680191,
600029,南方航空,航空运输业,G56,2016-20,13/05/2016,0.015299,11967.0,116267.0,,,,,1079.0,240.0,101.0,738.0,1150263.0,956.0,0.5916589434661723,
600029,南方航空,航空运输业,G56,2016-21,20/05/2016,-0.023288,8852.0,107949.0,,,,,843.0,109.0,68.0,666.0,799430.0,356.0,0.3829181494661921,
600029,南方航空,航空运输业,G56,2016-22,27/05/2016,-0.061711,8170.0,106458.0,,,,,797.0,150.0,144.0,503.0,1279229.0,550.0,0.21191969887076534,
600029,南方航空,航空运输业,G56,2016-23,03/06/2016,0.056801,8229.0,115627.0,,,,,676.0,62.0,54.0,560.0,651637.0,309.0,0.28402366863905326,
600029,南方航空,航空运输业,G56,2016-24,08/06/2016,0.004243,,,,,,,,,,,,,,
600029,南方航空,航空运输业,G56,2016-25,17/06/2016,0.002817,7820.0,112396.0,,,,,152.0,34.0,31.0,87.0,542237.0,285.0,0.23092105263157892,
600029,南方航空,航空运输业,G56,2016-26,24/06/2016,-0.014045,7542.0,103120.0,,,,,215.0,47.0,48.0,120.0,577082.0,206.0,-0.1813953488372093,
600029,南方航空,航空运输业,G56,2016-27,01/07/2016,0.004274,7319.0,115496.0,,,,,202.0,40.0,64.0,98.0,238963.0,128.0,-0.501980198019802,
600029,南方航空,航空运输业,G56,2016-28,08/07/2016,0.07604,8847.0,113370.0,,,,,323.0,84.0,65.0,174.0,280384.0,233.0,0.3380804953560371,
600029,南方航空,航空运输业,G56,2016-29,15/07/2016,0.122667,10504.0,122825.0,,,,,503.0,123.0,116.0,264.0,668886.0,1215.0,0.19920477137176937,
600029,南方航空,航空运输业,G56,2016-30,22/07/2016,-0.059382,8407.0,110843.0,,,,,309.0,79.0,83.0,147.0,395209.0,809.0,-0.1815533980582524,
600029,南方航空,航空运输业,G56,2016-31,29/07/2016,0.070707,8972.0,115052.0,,,,,361.0,91.0,86.0,184.0,481755.0,751.0,0.19445983379501383,
600029,南方航空,航空运输业,G56,2016-32,05/08/2016,-0.061321,8671.0,116969.0,,,,,516.0,113.0,130.0,273.0,527145.0,793.0,-0.25755813953488366,
600029,南方航空,航空运输业,G56,2016-33,12/08/2016,-0.011307,8362.0,102040.0,,,,,370.0,82.0,102.0,186.0,387156.0,610.0,-0.312972972972973,
600029,南方航空,航空运输业,G56,2016-34,19/08/2016,-0.003812,8519.0,103240.0,,,,,290.0,57.0,82.0,151.0,306656.0,492.0,-0.4148275862068965,
600029,南方航空,航空运输业,G56,2016-35,26/08/2016,-0.017857,7473.0,105005.0,,,,,280.0,60.0,94.0,126.0,276828.0,470.0,-0.49928571428571433,
600029,南方航空,航空运输业,G56,2016-36,02/09/2016,-0.041558,8711.0,116132.0,,,,,490.0,80.0,164.0,246.0,627005.0,964.0,-0.6648979591836734,
600029,南方航空,航空运输业,G56,2016-37,09/09/2016,-0.017615,7752.0,105681.0,,,,,420.0,92.0,92.0,236.0,320242.0,354.0,0.05619047619047624,
600029,南方航空,航空运输业,G56,2016-38,14/09/2016,-0.023448,,,,,,,,,,,,,,
600029,南方航空,航空运输业,G56,2016-39,23/09/2016,0.012712,7070.0,105558.0,,,,,223.0,59.0,57.0,107.0,212909.0,203.0,0.1708520179372197,
600029,南方航空,航空运输业,G56,2016-40,30/09/2016,-0.02371,7014.0,112343.0,,,,,227.0,43.0,65.0,119.0,236652.0,273.0,-0.4480176211453744,
600029,南方航空,航空运输业,G56,2016-42,14/10/2016,0.04,7375.0,106034.0,,,,,172.0,51.0,36.0,85.0,271485.0,282.0,0.40988372093023256,
600029,南方航空,航空运输业,G56,2016-43,21/10/2016,-0.008242,7605.0,114029.0,,,,,182.0,38.0,48.0,96.0,238349.0,637.0,-0.32307692307692304,
600029,南方航空,航空运输业,G56,2016-44,28/10/2016,-0.018006,7126.0,114483.0,,,,,200.0,33.0,53.0,114.0,283125.0,272.0,-0.4709999999999999,
600029,南方航空,航空运输业,G56,2016-45,04/11/2016,0.009873,7283.0,95861.0,,,,,207.0,42.0,69.0,96.0,269125.0,746.0,-0.5304347826086956,
